"","name","peak_pref","peak_height","tolerance","strength","responsiveness","smoothing","pb","year","time","date","color","temp","plant.rep","site","sp","treat","pl.rep","daysintreat","loc","location","hour","minutes","circ.time","cos","sin","plants","sp.on.pl","aggregation","molt","age"
"262","X269_HF_hete",327.817,1.23,90.797,1.548,0.389,0.05,"269","2020","02:30:00 PM","20/08/20","R","25.1","C","PVN-FST","HF","hete","C PVN-FST 2020",6,"FST","symp",14,30,3.79609112308767,-0.793353340291235,-0.608761429008721,"2020 hete HF PVN-FST C","LF-HF","2020 LF-HF PVN-FST C",NA,NA
"263","X270_HF_hete",334.702,4.143,94.418,1.504,1.333,0.007890447,"270","2020","02:46:00 PM","20/08/20","R","25.1","C","PVN-FST","HF","hete","C PVN-FST 2020",6,"FST","symp",14,46,3.86590429316744,-0.748955720789002,-0.662620048215737,"2020 hete HF PVN-FST C","LF-HF","2020 LF-HF PVN-FST C",NA,NA
"264","X271_HF_hete",280.098,3.704,78.574,0.872,1.333,0.005,"271","2020","03:04:00 PM","20/08/20","R","25","C","PVN-FST","HF","hete","C PVN-FST 2020",6,"FST","symp",15,4,3.94444410950718,-0.694658370458998,-0.719339800338651,"2020 hete HF PVN-FST C","LF-HF","2020 LF-HF PVN-FST C",NA,NA
"265","X272_HF_hete",341.91,3.97,122.451,0.659,1.778,0.01265992,"272","2020","11:03:00 AM","21/08/20","W","24.3","C","FGC-FST","HF","hete","C FGC-FST 2020",6,"FST","symp",11,3,2.8928832351806,-0.969230909706754,0.246153293028993,"2020 hete HF FGC-FST C","LF-HF","2020 LF-HF FGC-FST C",NA,NA
"266","X273_HF_hete",270.799,1.361,103.53,1.165,0.5,0.04672711,"273","2020","11:14:00 AM","21/08/20","W","24.4","C","FGC-FST","HF","hete","C FGC-FST 2020",6,"FST","symp",11,14,2.94087978961045,-0.97992470462083,0.199367934417197,"2020 hete HF FGC-FST C","LF-HF","2020 LF-HF FGC-FST C",NA,NA
"268","X275_LF_hete",181.362,3.45,60.792,2.904,0.722,0.005,"275","2020","12:01:00 PM","21/08/20","R","24.5","C","FGC-FST","LF","hete","C FGC-FST 2020",6,"FGC","symp",12,1,3.14595597671978,-0.999990480720734,-0.00436330928474662,"2020 hete LF FGC-FST C","LF-HF","2020 LF-HF FGC-FST C",NA,NA
"269","X276_LF_hete",174.511,3.767,71.604,0.995,1.222,0.005748247,"276","2020","12:12:00 PM","21/08/20","R","24.5","C","FGC-FST","LF","hete","C FGC-FST 2020",6,"FGC","symp",12,12,3.19395253114962,-0.998629534754574,-0.0523359562429436,"2020 hete LF FGC-FST C","LF-HF","2020 LF-HF FGC-FST C",NA,NA
"270","X277_HF_hete",297.149,1.462,61.761,1.144,0.444,0.005,"277","2020","12:23:00 PM","21/08/20","W","24.5","C","FGC-FST","HF","hete","C FGC-FST 2020",6,"FST","symp",12,23,3.24194908557947,-0.994968518250912,-0.100188061612076,"2020 hete HF FGC-FST C","LF-HF","2020 LF-HF FGC-FST C",NA,NA
"271","X278_HF_hete",309.882,4.056,82.603,1.004,1.389,0.005,"278","2020","12:37:00 PM","21/08/20","W","24.6","C","FGC-FST","HF","hete","C FGC-FST 2020",6,"FST","symp",12,37,3.30303560939927,-0.986996366560232,-0.160742565603826,"2020 hete HF FGC-FST C","LF-HF","2020 LF-HF FGC-FST C",NA,NA
"272","X279_HF_hete",307.264,1.495,74.001,2.098,0.389,0.01893001,"279","2020","12:48:00 PM","21/08/20","W","24.5","C","FGC-FST","HF","hete","C FGC-FST 2020",6,"FST","symp",12,48,3.35103216382911,-0.978147600733806,-0.207911690817759,"2020 hete HF FGC-FST C","LF-HF","2020 LF-HF FGC-FST C",NA,NA
"273","X280_LF_hete",174.817,2.879,56.321,3.27,0.556,0.005,"280","2020","01:08:00 PM","21/08/20","R","24.5","A:B","PVN-FGC","LF","hete","A:B PVN-FGC 2020",6,"PVN","allo",13,8,3.43829862642883,-0.956304755963036,-0.292371704722736,"2020 hete LF PVN-FGC A:B","LF-HF","2020 LF-HF PVN-FGC A:B",NA,NA
"274","X281_LF_hete",193.653,4.157,91.562,1.649,1.278,0.005,"281","2020","01:20:00 PM","21/08/20","R","24.5","A:B","PVN-FGC","LF","hete","A:B PVN-FGC 2020",6,"PVN","allo",13,20,3.49065850398866,-0.939692620785908,-0.342020143325669,"2020 hete LF PVN-FGC A:B","LF-HF","2020 LF-HF PVN-FGC A:B",NA,NA
"275","X282_LF_hete",193.993,3.223,63.665,2.097,0.778,0.005,"282","2020","01:30:00 PM","21/08/20","R","24.5","A:B","PVN-FGC","LF","hete","A:B PVN-FGC 2020",6,"PVN","allo",13,30,3.53429173528852,-0.923879532511287,-0.38268343236509,"2020 hete LF PVN-FGC A:B","LF-HF","2020 LF-HF PVN-FGC A:B",NA,NA
"276","X283_HF_hete",334.005,3.369,97.529,0.887,1.278,0.0132224,"283","2020","01:40:00 PM","21/08/20","W","24.5","A:B","PVN-FGC","HF","hete","A:B PVN-FGC 2020",6,"FGC","symp",13,40,3.57792496658838,-0.90630778703665,-0.422618261740699,"2020 hete HF PVN-FGC A:B","LF-HF","2020 LF-HF PVN-FGC A:B",NA,NA
"277","X284_LF_homo",191.035,1.71,95.472,1.091,0.611,0.05,"284","2020","02:06:00 PM","21/08/20","R","24.6","D","PVN","LF","homo","D PVN 2020",6,"PVN","allo",14,6,3.69137136796801,-0.852640164354092,-0.522498564715949,"2020 homo LF PVN D","LF","2020 LF PVN D","2020-07-08",44
"278","X285_LF_homo",176.109,1.856,68.102,1.251,0.556,0.005,"285","2020","02:30:00 PM","21/08/20","W","24.5","D","PVN","LF","homo","D PVN 2020",6,"PVN","allo",14,30,3.79609112308767,-0.793353340291235,-0.608761429008721,"2020 homo LF PVN D","LF","2020 LF PVN D","2020-07-08",44
"279","X286_LF_homo",187.057,1.506,55.097,2.492,0.333,0.005,"286","2020","10:43:00 AM","24/08/20","R","24.5","C","PVN","LF","homo","C PVN 2020",6,"PVN","allo",10,43,2.80561677258088,-0.944089020392784,0.329690645262787,"2020 homo LF PVN C","LF","2020 LF PVN C","2020-07-08",47
"280","X287_LF_homo",182.246,2.087,61.251,1.2,0.611,0.005091953,"287","2020","10:55:00 AM","24/08/20","R","24.5","C","PVN","LF","homo","C PVN 2020",6,"PVN","allo",10,55,2.85797665014071,-0.960049854385928,0.279829014030993,"2020 homo LF PVN C","LF","2020 LF PVN C","2020-07-08",47
"281","X288_LF_homo",186.496,3.483,68.816,2.377,0.833,0.005,"288","2020","11:27:00 AM","24/08/20","R","24.8","C","PVN","LF","homo","C PVN 2020",6,"PVN","allo",11,27,2.99760299030026,-0.98965138681967,0.14349262199118,"2020 homo LF PVN C","LF","2020 LF PVN C","2020-07-08",47
"282","X289_HF_hete",327.171,3.609,80.512,0.677,1.444,0.005,"289","2020","11:47:00 AM","24/08/20","W","24.7","B","FST-FGC","HF","hete","B FST-FGC 2020",6,"FGC","symp",11,47,3.08486945289998,-0.998391670557349,0.0566927875633781,"2020 hete HF FST-FGC B","LF-HF","2020 LF-HF FST-FGC B",NA,NA
"283","X290_HF_hete",291.284,3.93,82.467,1.579,1.167,0.005,"290","2020","12:09:00 PM","24/08/20","W","24.8","B","FST-FGC","HF","hete","B FST-FGC 2020",6,"FGC","symp",12,9,3.18086256175967,-0.999229036240723,-0.0392598157590687,"2020 hete HF FST-FGC B","LF-HF","2020 LF-HF FST-FGC B",NA,NA
"284","X291_HF_hete",276.868,3.965,92.344,0.613,1.722,0.005,"291","2020","12:27:00 PM","24/08/20","W","24.7","B","FST-FGC","HF","hete","B FST-FGC 2020",6,"FGC","symp",12,27,3.25940237809941,-0.993068456954926,-0.117537397457838,"2020 hete HF FST-FGC B","LF-HF","2020 LF-HF FST-FGC B",NA,NA
"285","X292_LF_hete",225.409,2.233,155.516,0.252,1.333,0.05,"292","2020","12:46:00 PM","24/08/20","R","24.7","B","FST-FGC","LF","hete","B FST-FGC 2020",6,"FST","symp",12,46,3.34230551756914,-0.97992470462083,-0.199367934417197,"2020 hete LF FST-FGC B","LF-HF","2020 LF-HF FST-FGC B",NA,NA
"286","X293_LF_hete",189.556,0.599,55.522,3.526,0.111,0.005,"293","2020","01:06:00 PM","24/08/20","R","24.8","B","FST-FGC","LF","hete","B FST-FGC 2020",6,"FST","symp",13,6,3.42957198016886,-0.958819734868193,-0.284015344703922,"2020 hete LF FST-FGC B","LF-HF","2020 LF-HF FST-FGC B",NA,NA
"287","X294_HF_hete",319.419,4.184,77.792,2.054,1.111,0.005,"294","2020","01:47:00 PM","24/08/20","W","24.7","B","FST-FGC","HF","hete","B FST-FGC 2020",6,"FGC","symp",13,47,3.60846822849828,-0.892978943411137,-0.450098441037435,"2020 hete HF FST-FGC B","LF-HF","2020 LF-HF FST-FGC B",NA,NA
"288","X295_HF_hete",304.374,4.179,86.224,1.042,1.444,0.005797086,"295","2020","02:11:00 PM","24/08/20","W","24.8","B","FST-FGC","HF","hete","B FST-FGC 2020",6,"FGC","symp",14,11,3.71318798361794,-0.841039012964392,-0.540974471367994,"2020 hete HF FST-FGC B","LF-HF","2020 LF-HF FST-FGC B",NA,NA
"289","X296_LF_hete",174.069,2.736,59.126,2.363,0.611,0.005,"296","2020","02:40:00 PM","24/08/20","R","24.8","B","FST-FGC","LF","hete","B FST-FGC 2020",6,"FST","symp",14,40,3.83972435438752,-0.766044443118978,-0.642787609686539,"2020 hete LF FST-FGC B","LF-HF","2020 LF-HF FST-FGC B",NA,NA
"290","X297_HF_hete",314.336,3.635,69.683,1.897,0.944,0.005,"297","2020","03:13:00 PM","24/08/20","W","25","B","FST-FGC","HF","hete","B FST-FGC 2020",6,"FGC","symp",15,13,3.98371401767706,-0.665881666000834,-0.746057375061699,"2020 hete HF FST-FGC B","LF-HF","2020 LF-HF FST-FGC B",NA,NA
"291","X298_HF_homo",297.421,3.226,85.323,1.759,0.944,0.0108547,"298","2020","09:45:00 AM","25/08/20","R","24.3","A","FST","HF","homo","A FST 2020",6,"FST","symp",9,45,2.55254403104171,-0.831469612302545,0.555570233019603,"2020 homo HF FST A","HF","2020 HF FST A","2020-07-05",51
"292","X299_HF_homo",302.861,4.197,88.859,1.014,1.556,0.005,"299","2020","10:13:00 AM","25/08/20","R","24.5","A","FST","HF","homo","A FST 2020",6,"FST","symp",10,13,2.67471707868131,-0.892978943411137,0.450098441037435,"2020 homo HF FST A","HF","2020 HF FST A","2020-07-05",51
"293","X300_HF_homo",302.759,3.943,82.671,1.386,1.222,0.005,"300","2020","12:44:00 PM","25/08/20","R","24.5","B","FST","HF","homo","B FST 2020",6,"FST","symp",12,44,3.33357887130917,-0.981627183447664,-0.190808995376545,"2020 homo HF FST B","HF","2020 HF FST B","2020-07-08",48
"294","X301_HF_homo",299.937,0.982,170.663,0.266,0.611,0.005,"301","2020","01:01:00 PM","25/08/20","W","24.6","B","FST","HF","homo","B FST 2020",6,"FST","symp",13,1,3.40775536451893,-0.964787323828813,-0.263031214457975,"2020 homo HF FST B","HF","2020 HF FST B","2020-07-08",48
"295","X302_HF_homo",290.196,2.726,64.073,2.578,0.611,0.005,"302","2020","01:13:00 PM","25/08/20","R","24.7","B","FST","HF","homo","B FST 2020",6,"FST","symp",13,13,3.46011524207876,-0.949699126201877,-0.31316380648375,"2020 homo HF FST B","HF","2020 HF FST B","2020-07-08",48
"296","X303_LF_homo",199.654,2.018,63.206,1.95,0.5,0.005,"303","2020","01:55:00 PM","25/08/20","W","24.6","B","FST","LF","homo","B FST 2020",6,"FST","symp",13,55,3.64337481353816,-0.876726755707508,-0.480988768919387,"2020 homo LF FST B","LF","2020 LF FST B","2020-07-08",48
"297","X304_LF_homo",179.594,2.604,61.387,1.933,0.667,0.005,"304","2020","02:25:00 PM","25/08/20","R","24.7","B","FST","LF","homo","B FST 2020",6,"FST","symp",14,25,3.77427450743774,-0.806444604267483,-0.591309648363582,"2020 homo LF FST B","LF","2020 LF FST B","2020-07-08",48
"298","X305_HF_hete",305.547,4.257,113.152,0.679,1.833,0.005,"305","2020","02:59:00 PM","25/08/20","W","24.6","C","FGC-FST","HF","hete","C FGC-FST 2020",6,"FST","symp",14,59,3.92262749385726,-0.710185375623286,-0.704014724455968,"2020 hete HF FGC-FST C","LF-HF","2020 LF-HF FGC-FST C",NA,NA
"299","X306_HF_homo",304.51,4.116,178.381,0.189,2.667,0.005,"306","2020","03:18:00 PM","25/08/20","W","24.7","C","FGC","HF","homo","C FGC 2020",6,"FGC","symp",15,18,4.00553063332699,-0.649448048330183,-0.760405965600031,"2020 homo HF FGC C","HF","2020 HF FGC C","2020-07-07",49
"300","X307_HF_homo",301.603,3.815,106.488,0.505,1.722,0.01689381,"307","2020","03:44:00 PM","25/08/20","W","24.8","C","FGC","HF","homo","C FGC 2020",6,"FGC","symp",15,44,4.11897703470662,-0.559192903470747,-0.829037572555041,"2020 homo HF FGC C","HF","2020 HF FGC C","2020-07-07",49
"301","X308_HF_hete",309.882,4.295,93.517,1.647,1.333,0.005381584,"308","2020","10:26:00 AM","26/08/20","W","24.5","A","FGC-FST","HF","hete","A FGC-FST 2020",6,"FST","symp",10,26,2.73144027937113,-0.917060074385124,0.398749068925246,"2020 hete HF FGC-FST A","LF-HF","2020 LF-HF FGC-FST A",NA,NA
"302","X309_LF_hete",169.173,2.862,56.202,2.034,0.667,0.005,"309","2020","10:48:00 AM","26/08/20","R","24.5","A","FGC-FST","LF","hete","A FGC-FST 2020",6,"FGC","symp",10,48,2.82743338823081,-0.951056516295154,0.309016994374948,"2020 hete LF FGC-FST A","LF-HF","2020 LF-HF FGC-FST A",NA,NA
"303","X310_HF_hete",316.24,1.328,103.462,0.442,0.611,0.05,"310","2020","11:23:00 AM","26/08/20","W","24.7","A","FST-FGC","HF","hete","A FST-FGC 2020",6,"FGC","symp",11,23,2.98014969778032,-0.986996366560232,0.160742565603826,"2020 hete HF FST-FGC A","LF-HF","2020 LF-HF FST-FGC A",NA,NA
"305","X312_HF_hete",291.131,3.561,67.541,1.718,0.944,0.005,"312","2020","12:02:00 PM","26/08/20","W","24.6","A","FST-FGC","HF","hete","A FST-FGC 2020",6,"FGC","symp",12,2,3.15031929984976,-0.999961923064171,-0.00872653549837371,"2020 hete HF FST-FGC A","LF-HF","2020 LF-HF FST-FGC A",NA,NA
"306","X313_LF_hete",182.96,2.21,64.974,1.443,0.611,0.006644961,"313","2020","12:24:00 PM","26/08/20","R","24.7","A","FST-FGC","LF","hete","A FST-FGC 2020",6,"FST","symp",12,24,3.24631240870945,-0.994521895368273,-0.104528463267653,"2020 hete LF FST-FGC A","LF-HF","2020 LF-HF FST-FGC A",NA,NA
"307","X314_HF_homo",308.284,4.162,181.866,0.4,2.611,0.005,"314","2020","12:51:00 PM","26/08/20","R","24.5","B","FGC","HF","homo","B FGC 2020",6,"FGC","symp",12,51,3.36412213321907,-0.975342320508513,-0.220697435021501,"2020 homo HF FGC B","HF","2020 HF FGC B","2020-07-07",50
"308","X315_HF_homo",332.781,3.545,175.049,0.465,2.056,0.005,"315","2020","01:04:00 PM","26/08/20","W","24","B","FGC","HF","homo","B FGC 2020",6,"FGC","symp",13,4,3.42084533390889,-0.961261695938319,-0.275637355816999,"2020 homo HF FGC B","HF","2020 HF FGC B","2020-07-07",50
"309","X316_HF_homo",324.927,4.087,82.11,1.793,1.167,0.005,"316","2020","01:34:00 PM","26/08/20","W","23.5","B","FGC","HF","homo","B FGC 2020",6,"FGC","symp",13,34,3.55174502780846,-0.917060074385124,-0.398749068925246,"2020 homo HF FGC B","HF","2020 HF FGC B","2020-07-07",50
"310","X317_HF_homo",335.518,1.737,108.851,0.382,0.833,0.005,"317","2020","01:48:00 PM","26/08/20","R","24.3","B","FGC","HF","homo","B FGC 2020",6,"FGC","symp",13,48,3.61283155162826,-0.891006524188368,-0.453990499739547,"2020 homo HF FGC B","HF","2020 HF FGC B","2020-07-07",50
"311","X318_HF_homo",302.198,4.205,80.954,1.905,1.167,0.005,"318","2020","02:37:00 PM","26/08/20","W","25","A","FST","HF","homo","A FST 2020",6,"FST","symp",14,37,3.82663438499757,-0.774392644082185,-0.632705328562516,"2020 homo HF FST A","HF","2020 HF FST A","2020-07-05",52
"312","X319_HF_homo",324.196,3.539,65.926,1.202,1.056,0.005,"319","2020","02:52:00 PM","26/08/20","W","25.1","A","FST","HF","homo","A FST 2020",6,"FST","symp",14,52,3.89208423194735,-0.731353701619171,-0.681998360062498,"2020 homo HF FST A","HF","2020 HF FST A","2020-07-05",52
"313","X320_HF_homo",179.169,2.972,59.007,1.024,1,0.005,"320","2020","03:12:00 PM","26/08/20","R","25.1","B","FST","HF","homo","B FST 2020",6,"FST","symp",15,12,3.97935069454707,-0.669130606358858,-0.743144825477394,"2020 homo HF FST B","HF","2020 HF FST B","2020-07-08",49
"314","X321_LF_homo",205.196,3.723,115.787,0.703,1.611,0.02014902,"321","2020","09:44:00 AM","27/08/20","W","24.3","A","FST","LF","homo","A FST 2020",6,"FST","symp",9,44,2.54818070791172,-0.829037572555042,0.559192903470747,"2020 homo LF FST A","LF","2020 LF FST A","2020-07-08",50
"315","X322_LF_homo",172.811,3.666,71.74,1.104,1.167,0.005,"322","2020","09:56:00 AM","27/08/20","R","24.3","B","FST","LF","homo","B FST 2020",6,"FST","symp",9,56,2.60054058547155,-0.857167300702112,0.515038074910054,"2020 homo LF FST B","LF","2020 LF FST B","2020-07-08",50
"316","X323_LF_homo",194.027,2.003,74.188,1.775,0.611,0.005,"323","2020","10:06:00 AM","27/08/20","W","24.4","B","FST","LF","homo","B FST 2020",6,"FST","symp",10,6,2.64417381677141,-0.878817112661965,0.477158760259609,"2020 homo LF FST B","LF","2020 LF FST B","2020-07-08",50
"317","X324_LF_homo",219.748,3.033,69.173,1.62,0.833,0.005,"324","2020","10:31:00 AM","27/08/20","R","24.5","C","FST","LF","homo","C FST 2020",6,"FST","symp",10,31,2.75325689502105,-0.925540504017566,0.378648617352433,"2020 homo LF FST C","LF","2020 LF FST C","2020-07-02",56
"318","X325_HF_homo",305.139,1.759,54.723,0.826,0.611,0.005,"325","2020","10:47:00 AM","27/08/20","R","24.5","B","FGC","HF","homo","B FGC 2020",6,"FGC","symp",10,47,2.82307006510083,-0.949699126201877,0.31316380648375,"2020 homo HF FGC B","HF","2020 HF FGC B","2020-07-07",51
"319","X326_LF_homo",173.355,2.04,76.857,1.898,0.556,0.01429245,"326","2020","10:36:00 AM","28/08/20","W","24.5","A","FGC","LF","homo","A FGC 2020",6,"FGC","symp",10,36,2.77507351067098,-0.933580426497202,0.358367949545301,"2020 homo LF FGC A","LF","2020 LF FGC A","2020-07-07",52
"320","X327_HF_hete",320.745,3.259,61.744,1.834,0.833,0.005,"327","2020","10:56:00 AM","28/08/20","W","24.5","A","FST-FGC","HF","hete","A FST-FGC 2020",6,"FGC","symp",10,56,2.8623399732707,-0.961261695938319,0.275637355816999,"2020 hete HF FST-FGC A","LF-HF","2020 LF-HF FST-FGC A",NA,NA
"321","X328_LF_homo",196.339,3.657,94.894,0.876,1.389,0.01022045,"328","2020","11:20:00 AM","28/08/20","R","24.5","B","FGC","LF","homo","B FGC 2020",6,"FGC","symp",11,20,2.96705972839036,-0.984807753012208,0.17364817766693,"2020 homo LF FGC B","LF","2020 LF FGC B","2020-07-07",52
"322","X329_LF_homo",211.282,1.21,57.324,2.212,0.278,0.005,"329","2020","11:34:00 AM","28/08/20","R","24.6","B","FGC","LF","homo","B FGC 2020",6,"FGC","symp",11,34,3.02814625221016,-0.993571855676587,0.113203213767907,"2020 homo LF FGC B","LF","2020 LF FGC B","2020-07-07",52
"323","X330_LF_homo",151.068,2.538,60.86,2.535,0.556,0.005,"330","2020","11:50:00 AM","28/08/20","W","24.6","B","FGC","LF","homo","B FGC 2020",6,"FGC","symp",11,50,3.09795942228994,-0.999048221581858,0.0436193873653356,"2020 homo LF FGC B","LF","2020 LF FGC B","2020-07-07",52
"324","X331_LF_homo",189.369,3.521,64.107,1.608,0.944,0.005,"331","2020","12:02:00 PM","28/08/20","R","24.6","B","FGC","LF","homo","B FGC 2020",6,"FGC","symp",12,2,3.15031929984976,-0.999961923064171,-0.00872653549837371,"2020 homo LF FGC B","LF","2020 LF FGC B","2020-07-07",52
"325","X332_LF_homo",188.06,3.388,65.858,2.062,0.833,0.005,"332","2020","12:15:00 PM","28/08/20","R","24.6","B","FGC","LF","homo","B FGC 2020",6,"FGC","symp",12,15,3.20704250053958,-0.997858923238603,-0.0654031292301429,"2020 homo LF FGC B","LF","2020 LF FGC B","2020-07-07",52
"326","X333_HF_hete",312.432,4.2,129.03,0.866,1.833,0.005428979,"333","2020","12:43:00 PM","28/08/20","W","24.5","B","FST-FGC","HF","hete","B FST-FGC 2020",6,"FGC","symp",12,43,3.32921554817918,-0.98245039772551,-0.186524036008734,"2020 hete HF FST-FGC B","LF-HF","2020 LF-HF FST-FGC B",NA,NA
"327","X334_HF_hete",320.966,0.777,80.597,1.831,0.222,0.05,"334","2020","01:00:00 PM","28/08/20","W","24.7","B","FST-FGC","HF","hete","B FST-FGC 2020",6,"FGC","symp",13,0,3.40339204138894,-0.965925826289068,-0.258819045102521,"2020 hete HF FST-FGC B","LF-HF","2020 LF-HF FST-FGC B",NA,NA
"328","X335_HF_hete",348.251,4.063,154.887,0.484,2.167,0.0172832,"335","2020","01:16:00 PM","28/08/20","W","24.7","B","FST-FGC","HF","hete","B FST-FGC 2020",6,"FGC","symp",13,16,3.47320521146872,-0.945518575599317,-0.325568154457157,"2020 hete HF FST-FGC B","LF-HF","2020 LF-HF FST-FGC B",NA,NA
"329","X336_LF_hete",184.779,4.137,78.795,1.526,1.222,0.005073751,"336","2020","01:44:00 PM","28/08/20","R","24.7","B","FST-FGC","LF","hete","B FST-FGC 2020",6,"FST","symp",13,44,3.59537825910832,-0.898794046299167,-0.438371146789077,"2020 hete LF FST-FGC B","LF-HF","2020 LF-HF FST-FGC B",NA,NA
"330","X337_LF_hete",197.41,2.221,58.412,3.1,0.444,0.005,"337","2020","02:04:00 PM","28/08/20","R","24.6","B","FST-FGC","LF","hete","B FST-FGC 2020",6,"FST","symp",14,4,3.68264472170804,-0.857167300702112,-0.515038074910054,"2020 hete LF FST-FGC B","LF-HF","2020 LF-HF FST-FGC B",NA,NA
"331","X338_LF_homo",192.361,3.715,65.025,2.629,0.833,0.005,"338","2020","02:32:00 PM","28/08/20","W","24.6","D","FGC","LF","homo","D FGC 2020",6,"FGC","symp",14,32,3.80481776934764,-0.788010753606722,-0.615661475325658,"2020 homo LF FGC D","LF","2020 LF FGC D","2020-07-08",51
"332","X339_LF_homo",181.736,1.408,64.957,1.651,0.389,0.005,"339","2020","02:46:00 PM","28/08/20","W","24.7","D","FGC","LF","homo","D FGC 2020",6,"FGC","symp",14,46,3.86590429316744,-0.748955720789002,-0.662620048215737,"2020 homo LF FGC D","LF","2020 LF FGC D","2020-07-08",51
"333","X340_LF_homo",199.807,0.197,80.053,1.846,0.056,0.05,"340","2020","03:05:00 PM","28/08/20","R","24.8","D","FGC","LF","homo","D FGC 2020",6,"FGC","symp",15,5,3.94880743263717,-0.691513055782269,-0.722363962059756,"2020 homo LF FGC D","LF","2020 LF FGC D","2020-07-08",51
"334","X341_LF_homo",236.051,0.945,82.756,1.751,0.278,0.05,"341","2020","10:47:00 AM","29/08/20","W","24.3","B","FGC","LF","homo","B FGC 2020",6,"FGC","symp",10,47,2.82307006510083,-0.949699126201877,0.31316380648375,"2020 homo LF FGC B","LF","2020 LF FGC B","2020-07-07",53
"337","X344_LF_hete",197.631,3.763,103.615,0.84,1.5,0.0209091,"344","2020","11:19:00 AM","31/08/20","W","24.5","A","PVN-FST","LF","hete","A PVN-FST 2020",6,"PVN","allo",11,19,2.96269640526037,-0.984040697646291,0.177943545473842,"2020 hete LF PVN-FST A","LF-HF","2020 LF-HF PVN-FST A",NA,NA
"338","X345_LF_hete",177.877,3.849,89.25,0.379,1.778,0.01208893,"345","2020","11:30:00 AM","31/08/20","W","24.4","A","PVN-FST","LF","hete","A PVN-FST 2020",6,"PVN","allo",11,30,3.01069295969022,-0.99144486137381,0.130526192220052,"2020 hete LF PVN-FST A","LF-HF","2020 LF-HF PVN-FST A",NA,NA
"339","X346_LF_hete",206.964,3.813,109.327,0.742,1.611,0.01382503,"346","2020","11:51:00 AM","31/08/20","R","24.4","B","PVN-FST","LF","hete","B PVN-FST 2020",6,"PVN","allo",11,51,3.10232274541992,-0.999229036240723,0.039259815759069,"2020 hete LF PVN-FST B","LF-HF","2020 LF-HF PVN-FST B",NA,NA
"340","X347_HF_hete",307.944,2.364,60.282,2.086,0.556,0.006074263,"347","2020","12:01:00 PM","31/08/20","W","24.5","B","PVN-FST","HF","hete","B PVN-FST 2020",6,"FST","symp",12,1,3.14595597671978,-0.999990480720734,-0.00436330928474662,"2020 hete HF PVN-FST B","LF-HF","2020 LF-HF PVN-FST B",NA,NA
"341","X348_HF_hete",307.264,1.495,74.001,2.098,0.389,0.01893001,"348","2020","12:13:00 PM","31/08/20","W","24.5","B","PVN-FST","HF","hete","B PVN-FST 2020",6,"FST","symp",12,13,3.19831585427961,-0.998391670557349,-0.0566927875633779,"2020 hete HF PVN-FST B","LF-HF","2020 LF-HF PVN-FST B",NA,NA
"342","X349_LF_hete",205.859,1.231,98.906,1.128,0.444,0.05,"349","2020","12:30:00 PM","31/08/20","W","24.6","C","PVN-FST","LF","hete","C PVN-FST 2020",6,"PVN","allo",12,30,3.27249234748937,-0.99144486137381,-0.130526192220052,"2020 hete LF PVN-FST C","LF-HF","2020 LF-HF PVN-FST C",NA,NA
"343","X350_HF_hete",320.252,4.068,182.699,0.097,2.833,0.0346496,"350","2020","12:54:00 PM","31/08/20","R","24.7","D","PVN-FST","HF","hete","D PVN-FST 2020",6,"FST","symp",12,54,3.37721210260903,-0.972369920397677,-0.233445363855905,"2020 hete HF PVN-FST D","LF-HF","2020 LF-HF PVN-FST D",NA,NA
"344","X351_LF_hete",196.05,4.164,102.034,0.246,2.222,0.005,"351","2020","01:05:00 PM","31/08/20","W","24.5","D","PVN-FST","LF","hete","D PVN-FST 2020",6,"PVN","allo",13,5,3.42520865703887,-0.960049854385929,-0.279829014030992,"2020 hete LF PVN-FST D","LF-HF","2020 LF-HF PVN-FST D",NA,NA
"345","X352_LF_hete",161.353,3.855,116.297,0.364,2.056,0.005,"352","2020","01:24:00 PM","31/08/20","R","24.5","E","PVN-FST","LF","hete","E PVN-FST 2020",6,"PVN","allo",13,24,3.5081117965086,-0.933580426497202,-0.3583679495453,"2020 hete LF PVN-FST E","LF-HF","2020 LF-HF PVN-FST E",NA,NA
"346","X354_HF_hete",306.856,2.572,56.865,2.452,0.556,0.005,"354","2020","02:04:00 PM","31/08/20","W","24.7","E","PVN-FST","HF","hete","E PVN-FST 2020",6,"FST","symp",14,4,3.68264472170804,-0.857167300702112,-0.515038074910054,"2020 hete HF PVN-FST E","LF-HF","2020 LF-HF PVN-FST E",NA,NA
"347","X355_LF_homo",187.482,3.962,69.258,2.408,0.944,0.005,"355","2020","02:26:00 PM","31/08/20","W","24.7","A","PVN","LF","homo","A PVN 2020",6,"PVN","allo",14,26,3.77863783056772,-0.803856860617218,-0.594822786751341,"2020 homo LF PVN A","LF","2020 LF PVN A","2020-07-08",54
"348","X356_LF_homo",204.805,2.818,56.814,2.417,0.611,0.005,"356","2020","02:38:00 PM","31/08/20","R","24.7","A","PVN","LF","homo","A PVN 2020",6,"PVN","allo",14,38,3.83099770812755,-0.77162458338772,-0.636078220277764,"2020 homo LF PVN A","LF","2020 LF PVN A","2020-07-08",54
